Player,ID,Position,Handedness,Height (in),Weight (lbs),Birthday,Nationality
JEFF MALOTT,8482408.0,L,L,77.0,208.0,1996-08-07,CAN
AUSTIN POGANSKI,8478040.0,R,R,73.0,206.0,1996-02-16,USA
KRISTIAN VESALAINEN,8480005.0,L,L,75.0,207.0,1999-06-01,FIN
SETH GRIFFITH,8476495.0,C,R,69.0,190.0,1993-01-04,CAN
COOPER MARODY,8478442.0,C,R,72.0,184.0,1996-12-20,USA
BRENDAN PERLINI,8477943.0,L,L,75.0,211.0,1996-04-27,GBR
COLTON SCEVIOUR,8474098.0,C,R,72.0,190.0,1989-04-20,CAN
KYLE TURRIS,8474068.0,C,R,73.0,190.0,1989-08-14,CAN
DUNCAN KEITH,8470281.0,D,L,73.0,192.0,1983-07-16,CAN
SLATER KOEKKOEK,8476886.0,D,L,74.0,193.0,1994-02-18,CAN
KRIS RUSSELL,8471729.0,D,L,70.0,170.0,1987-05-02,CAN
MIKKO KOSKINEN,8475156.0,G,L,79.0,202.0,1988-07-18,FIN
MIKE SMITH,8469608.0,G,L,77.0,220.0,1982-03-22,CAN
JUHO LAMMIKKO,8477996.0,L,L,74.0,191.0,1996-01-29,FIN
MADISON BOWEY,8477474.0,D,R,73.0,207.0,1995-04-22,CAN
BRAD RICHARDSON,8470755.0,R,L,72.0,190.0,1985-02-04,CAN
SVEN BAERTSCHI,8476466.0,L,L,71.0,190.0,1992-10-05,CHE
ADAM BROOKS,8478996.0,C,L,72.0,179.0,1996-05-06,CAN
BEN JONES,8480259.0,C,L,72.0,187.0,1999-02-26,CAN
NOLAN PATRICK,8479974.0,C,R,74.0,201.0,1998-09-19,CAN
ZACK HAYES,8481849.0,D,L,75.0,224.0,1999-04-24,CAN
ROBIN LEHNER,8475215.0,G,L,76.0,250.0,1991-07-24,SWE
GABRIEL LANDESKOG,8476455.0,L,L,73.0,215.0,1992-11-23,SWE
STEFAN MATTEAU,8476870.0,C,L,74.0,208.0,1994-02-23,USA
DYLAN SIKURA,8478106.0,C,L,71.0,170.0,1995-06-01,CAN
DUSTIN BROWN,8470606.0,R,R,72.0,205.0,1984-11-04,USA
MARTIN FRK,8476924.0,R,R,73.0,210.0,1993-10-05,CZE
VLADIMIR TKACHEV,8478250.0,L,R,70.0,165.0,1995-10-05,RUS
T.J. TYNAN,8476391.0,C,R,68.0,160.0,1992-02-25,USA
GARRET SPARKS,8476343.0,G,L,75.0,220.0,1993-06-28,USA
CLARK BISHOP,8478056.0,C,L,73.0,197.0,1996-03-29,CAN
TYLER ENNIS,8474589.0,R,L,69.0,160.0,1989-10-06,CAN
ALEX FORMENTON,8480029.0,L,L,75.0,195.0,1999-09-13,CAN
VIKTOR LODIN,8481657.0,C,L,74.0,185.0,1999-06-02,SWE
COLE REINHARDT,8481133.0,L,L,72.0,200.0,2000-02-01,CAN
SCOTT SABOURIN,8477149.0,R,R,76.0,207.0,1992-07-30,CAN
ZACH SENYSHYN,8478485.0,R,R,73.0,205.0,1997-03-30,CAN
LOGAN SHAW,8476400.0,R,R,75.0,208.0,1992-10-05,CAN
MICHAEL DEL ZOTTO,8474584.0,D,L,72.0,195.0,1990-06-24,CAN
MICHAEL DAL COLLE,8477936.0,L,L,75.0,195.0,1996-06-20,CAN
LEO KOMAROV,8473463.0,R,L,71.0,205.0,1987-01-23,EST
RICHARD PANIK,8475209.0,R,L,74.0,203.0,1991-02-07,SVK
ZDENO CHARA,8465009.0,D,L,81.0,250.0,1977-03-18,SVK
ANDY GREENE,8472382.0,D,L,71.0,190.0,1982-10-30,USA
THOMAS HICKEY,8474066.0,D,L,72.0,185.0,1989-02-08,CAN
GRANT HUTTON,8480306.0,D,R,76.0,214.0,1995-07-25,USA
PAUL LADUE,8476983.0,D,R,75.0,205.0,1992-09-06,USA
CORY SCHNEIDER,8471239.0,G,L,75.0,214.0,1986-03-18,USA
RILEY BARBER,8477003.0,R,R,72.0,205.0,1994-02-07,USA
TURNER ELSON,8476505.0,C,L,72.0,193.0,1992-09-13,CAN
CHASE PEARSON,8478486.0,C,L,75.0,202.0,1997-08-23,CAN
CARTER ROWNEY,8477240.0,C,R,74.0,208.0,1989-05-10,CAN
GEMEL SMITH,8476966.0,C,L,70.0,203.0,1994-04-16,CAN
MITCHELL STEPHENS,8478477.0,C,R,71.0,197.0,1997-02-05,CAN
DANNY DEKEYSER,8477215.0,D,L,75.0,183.0,1990-03-07,USA
OLLI JUOLEVI,8479355.0,D,L,74.0,182.0,1998-05-05,FIN
LUKE WITKOWSKI,8474722.0,D,R,74.0,210.0,1990-04-14,USA
ROCCO GRIMALDI,8476428.0,R,R,66.0,180.0,1993-02-08,USA
KOLE SHERWOOD,8478949.0,R,R,73.0,212.0,1997-01-22,USA
MATT TENNYSON,8476807.0,D,R,74.0,205.0,1990-04-23,USA
BLAKE COMEAU,8471260.0,L,R,73.0,200.0,1986-02-18,CAN
RILEY DAMIANI,8480988.0,C,R,70.0,180.0,2000-03-20,CAN
RHETT GARDNER,8479587.0,C,L,75.0,210.0,1996-02-28,CAN
TANNER KERO,8478528.0,C,L,72.0,180.0,1992-07-24,USA
ALEXANDER RADULOV,8471228.0,R,L,73.0,200.0,1986-07-05,RUS
MICHAEL RAFFL,8477290.0,L,L,73.0,205.0,1988-12-01,AUT
ANDREJ SEKERA,8471284.0,D,L,72.0,200.0,1986-06-08,SVK
BRADEN HOLTBY,8474651.0,G,L,73.0,215.0,1989-09-16,CAN
GREGORY HOFMANN,8476345.0,C,L,72.0,194.0,1992-11-13,CHE
DEAN KUKAN,8478567.0,D,L,74.0,190.0,1993-07-08,CHE
J-F BERUBE,8475234.0,G,L,73.0,177.0,1991-07-13,CAN
VICTOR RASK,8476437.0,C,L,74.0,199.0,1993-03-01,SWE
KYLE RAU,8476415.0,C,L,69.0,171.0,1992-10-24,USA
JON LIZOTTE,8481489.0,D,L,73.0,212.0,1994-11-10,USA
SASHA CHMELEVSKI,8480053.0,C,R,72.0,188.0,1999-06-09,USA
JONATHAN DAHLEN,8479373.0,C,L,71.0,180.0,1997-12-20,SWE
JAYDEN HALBGEWACHS,8480304.0,L,L,68.0,160.0,1997-03-22,CAN
NICK MERKLEY,8478447.0,R,R,70.0,195.0,1997-05-23,CAN
SCOTT REEDY,8480060.0,C,R,74.0,205.0,1999-04-04,USA
JASPER WEATHERBY,8481061.0,C,L,76.0,222.0,1998-01-22,USA
SANTERI HATAKKA,8481701.0,D,L,73.0,191.0,2001-01-15,FIN
ARTEMI KNIAZEV,8481552.0,D,L,71.0,178.0,2001-01-04,RUS
NICOLAS MELOCHE,8478467.0,D,R,75.0,203.0,1997-07-18,CAN
RYAN MERKLEY,8480847.0,D,R,72.0,186.0,2000-08-14,CAN
ZACH SAWCHENKO,8479313.0,G,L,73.0,185.0,1997-12-30,CAN
REMI ELIE,8477461.0,L,L,73.0,215.0,1995-04-16,CAN
FREDRIK CLAESSON,8476368.0,D,L,73.0,196.0,1992-11-24,SWE
SEAN DAY,8479413.0,D,L,75.0,218.0,1998-01-09,BEL
HUGO ALNEFELT,8481597.0,G,L,74.0,177.0,2001-06-04,SWE
MAXIME LAGACE,8476509.0,G,L,74.0,190.0,1993-01-12,CAN
ANDREW POTURALSKI,8479249.0,C,R,70.0,187.0,1994-01-14,USA
C.J. SMITH,8480083.0,L,L,71.0,191.0,1994-12-01,USA
JOEY KEANE,8480466.0,D,R,72.0,187.0,1999-07-02,USA
JACK LAFONTAINE,8479581.0,G,L,74.0,204.0,1998-01-06,CAN
CONNOR BUNNAMAN,8479382.0,C,L,73.0,207.0,1998-04-16,CAN
ISAAC RATCLIFFE,8480019.0,L,L,78.0,200.0,1999-02-15,CAN
LINUS SANDIN,8482243.0,R,R,73.0,209.0,1996-05-19,SWE
NATE THOMPSON,8470775.0,C,L,73.0,205.0,1984-10-05,USA
KEVIN CONNAUTON,8475246.0,D,L,74.0,205.0,1990-02-23,CAN
LINUS HOGBERG,8479534.0,D,L,73.0,176.0,1998-09-04,SWE
KEITH YANDLE,8471735.0,D,L,73.0,192.0,1986-09-09,USA
CARL HAGELIN,8474176.0,L,L,72.0,183.0,1988-08-23,SWE
HENDRIX LAPIERRE,8482148.0,C,L,72.0,180.0,2002-02-09,CAN
GARRETT PILON,8479516.0,C,R,72.0,191.0,1998-04-13,USA
MIKE VECCHIONE,8480087.0,R,R,70.0,193.0,1993-02-25,USA
MICHAL KEMPNY,8479482.0,D,L,73.0,190.0,1990-09-08,CZE
ZACH FUCALE,8477457.0,G,L,74.0,189.0,1995-05-28,CAN
RYAN GETZLAF,8470612.0,C,R,76.0,220.0,1985-05-10,CAN
BRYCE KINDOPP,8481815.0,R,R,73.0,185.0,1999-06-14,CAN
GERRY MAYHEW,8479933.0,C,R,69.0,161.0,1992-12-31,USA
DANNY O'REGAN,8476982.0,C,R,70.0,180.0,1994-01-30,DEU
JACOB PERREAULT,8482150.0,R,R,71.0,192.0,2002-04-15,CAN
DOMINIK SIMON,8478866.0,C,L,71.0,190.0,1994-08-08,CZE
BRAYDEN TRACEY,8481530.0,L,L,72.0,177.0,2001-05-28,CAN
HUNTER DREW,8481003.0,D,R,74.0,191.0,1998-10-21,CAN
BRENDAN GUHLE,8478425.0,D,L,74.0,197.0,1997-07-29,CAN
GREG PATERYN,8474688.0,D,R,74.0,221.0,1990-06-20,USA
ANDREJ SUSTR,8477205.0,D,R,79.0,217.0,1990-11-29,CZE
THOMAS HODGES,8480591.0,G,L,70.0,170.0,1994-07-25,GBR
JAY BEAGLE,8474291.0,C,R,75.0,210.0,1985-10-16,CAN
RYAN DZINGEL,8476288.0,C,L,72.0,190.0,1992-03-09,USA
LOUI ERIKSSON,8470626.0,L,L,74.0,179.0,1985-07-17,SWE
DMITRIJ JASKIN,8476436.0,R,L,74.0,216.0,1993-03-23,RUS
ANDREW LADD,8471217.0,L,L,75.0,205.0,1985-12-12,CAN
JOHAN LARSSON,8475728.0,L,L,71.0,206.0,1992-07-25,SWE
BEN MCCARTNEY,8481827.0,L,L,72.0,182.0,2001-07-13,CAN
RILEY NASH,8474062.0,C,R,74.0,188.0,1989-05-09,CAN
ANTOINE ROUSSEL,8474849.0,L,L,71.0,200.0,1989-11-21,FRA
BLAKE SPEERS,8478480.0,C,R,71.0,185.0,1997-01-02,CAN
CARTER HUTTON,8475622.0,G,L,72.0,211.0,1985-12-19,CAN
JOSEF KORENAR,8480373.0,G,L,73.0,185.0,1998-01-31,CZE
HARRI SATERI,8474667.0,G,L,73.0,205.0,1989-12-29,FIN
MICHAEL MCLEOD,8479415.0,C,R,74.0,190.0,1998-02-03,CAN
TYCE THOMPSON,8481740.0,R,R,73.0,175.0,1999-07-12,CAN
AKIRA SCHMID,8481033.0,G,L,77.0,205.0,2000-05-12,CHE
KYLE OKPOSO,8473449.0,R,R,72.0,218.0,1988-04-16,USA
LUKAS ROUSEK,8481751.0,R,L,71.0,171.0,1999-04-20,CZE
RILEY SHEAHAN,8475772.0,C,L,74.0,214.0,1991-12-07,CAN
JEREMY DAVIES,8479602.0,D,L,71.0,180.0,1996-12-04,CAN
LAWRENCE PILUT,8480935.0,D,L,71.0,194.0,1995-12-30,SWE
CRAIG ANDERSON,8467950.0,G,L,74.0,187.0,1981-05-21,USA
DEVON LEVI,8482221.0,G,L,72.0,184.0,2001-12-27,CAN
WILLIAM BITTEN,8479375.0,C,R,71.0,180.0,1998-07-10,CAN
LOGAN BROWN,8479366.0,C,L,78.0,218.0,1998-03-05,USA
JOSH LEIVO,8476410.0,L,R,74.0,192.0,1993-05-26,CAN
HUGH MCGING,8481070.0,L,L,68.0,176.0,1998-07-11,USA
TYLER PITLICK,8475752.0,C,R,74.0,200.0,1991-11-01,USA
CALLE ROSEN,8480157.0,D,L,73.0,188.0,1994-02-02,SWE
DMITRI SAMORUKOV,8480041.0,D,L,75.0,188.0,1999-06-16,RUS
STEVEN SANTINI,8477463.0,D,R,74.0,209.0,1995-03-07,USA
MARCO SCANDELLA,8474618.0,D,L,75.0,212.0,1990-02-23,CAN
THOMAS GREISS,8471306.0,G,L,74.0,219.0,1986-01-29,DEU
JESPER FRODEN,8482834.0,R,R,70.0,179.0,1994-09-21,SWE
GUSTAV OLOFSSON,8477467.0,D,L,74.0,199.0,1994-12-01,SWE
JUSTIN SCHULTZ,8474602.0,D,R,74.0,190.0,1990-07-06,CAN
MARTIN JONES,8474889.0,G,L,76.0,203.0,1990-01-10,CAN
ZAC DALPE,8474610.0,C,R,74.0,197.0,1989-11-01,CAN
ALEKSI HEPONIEMI,8480037.0,C,L,70.0,155.0,1999-01-09,FIN
PATRIC HORNQVIST,8471887.0,R,R,71.0,189.0,1987-01-01,SWE
ANTON LEVTCHI,8483641.0,L,L,72.0,185.0,1995-11-28,FIN
ERIC STAAL,8470595.0,C,L,76.0,195.0,1984-10-29,CAN
COLIN WHITE,8478400.0,C,R,73.0,194.0,1997-01-30,USA
LUCAS CARLSSON,8479523.0,D,L,72.0,189.0,1997-07-05,SWE
CASEY FITZGERALD,8479578.0,D,R,71.0,188.0,1997-02-25,USA
MARC STAAL,8471686.0,D,L,76.0,208.0,1987-01-13,CAN
PATRICE BERGERON,8470638.0,C,R,73.0,196.0,1985-07-24,CAN
JOONA KOPPANEN,8479533.0,L,L,77.0,216.0,1998-02-25,FIN
DAVID KREJCI,8471276.0,C,R,72.0,192.0,1986-04-28,CZE
OSKAR STEEN,8479546.0,C,R,70.0,193.0,1998-03-09,SWE
CONNOR CARRICK,8476941.0,D,R,70.0,198.0,1994-04-13,USA
DAN RENOUF,8479252.0,D,L,73.0,198.0,1994-06-01,CAN
ANTON STRALMAN,8471873.0,D,R,71.0,193.0,1986-08-01,SWE
JAKUB ZBORIL,8478415.0,D,L,73.0,201.0,1997-02-21,CZE
ANDERS BJORK,8478075.0,L,L,72.0,190.0,1996-08-05,USA
MACKENZIE ENTWISTLE,8480025.0,R,R,75.0,184.0,1999-07-14,CAN
DAVID GUST,8480328.0,R,R,70.0,177.0,1994-02-21,USA
COLE GUTTMAN,8480252.0,C,R,69.0,167.0,1999-04-06,USA
MIKE HARDMAN,8482635.0,L,L,74.0,205.0,1999-02-05,USA
REESE JOHNSON,8481147.0,C,R,73.0,193.0,1998-07-10,CAN
TYLER JOHNSON,8474870.0,C,R,68.0,185.0,1990-07-29,USA
BORIS KATCHOUK,8479383.0,L,L,74.0,206.0,1998-06-18,CAN
JUJHAR KHAIRA,8476915.0,L,L,76.0,212.0,1994-08-13,CAN
LUKE PHILP,8478224.0,C,R,70.0,181.0,1995-11-06,CAN
BUDDY ROBINSON,8477210.0,R,R,78.0,232.0,1991-09-30,USA
BRETT SENEY,8478881.0,L,L,69.0,156.0,1996-02-28,CAN
JONATHAN TOEWS,8473604.0,C,L,74.0,201.0,1988-04-29,CAN
AUSTIN WAGNER,8478455.0,L,L,73.0,195.0,1997-06-23,CAN
CALEB JONES,8478452.0,D,L,73.0,194.0,1997-06-06,USA
ISAAK PHILLIPS,8482192.0,D,L,75.0,205.0,2001-09-28,CAN
ALEC REGULA,8480831.0,D,R,76.0,208.0,2000-08-06,USA
FILIP ROOS,8483619.0,D,L,76.0,190.0,1999-01-05,SWE
JARRED TINORDI,8475797.0,D,L,78.0,229.0,1992-02-20,USA
ANTON KHUDOBIN,8471418.0,G,L,71.0,210.0,1986-05-07,KAZ
ALEX STALOCK,8471774.0,G,L,71.0,170.0,1987-07-28,USA
DYLAN WELLS,8479380.0,G,L,74.0,190.0,1998-01-03,CAN
JOEY ANDERSON,8479315.0,R,R,72.0,207.0,1998-06-19,USA
KYLE CLIFFORD,8475160.0,L,L,74.0,217.0,1991-01-13,CAN
SEMYON DER-ARGUCHINTSEV,8480977.0,C,R,70.0,173.0,2000-09-15,RUS
WAYNE SIMMONDS,8474190.0,R,R,74.0,184.0,1988-08-26,CAN
JORDIE BENN,8474818.0,D,L,74.0,201.0,1987-07-26,CAN
MARK GIORDANO,8470966.0,D,L,72.0,205.0,1983-10-03,CAN
MAC HOLLOWELL,8480439.0,D,R,69.0,170.0,1998-09-26,CAN
FILIP KRAL,8480820.0,D,L,74.0,198.0,1999-10-20,CZE
VICTOR METE,8479376.0,D,L,69.0,187.0,1998-06-07,CAN
JAKE MUZZIN,8474162.0,D,L,75.0,227.0,1989-02-21,CAN
JETT ALEXANDER,8483183.0,G,L,77.0,214.0,1999-11-08,CAN
ERIK KALLGREN,8478902.0,G,L,75.0,200.0,1996-10-14,SWE
MATT MURRAY,8476899.0,G,L,77.0,203.0,1994-05-25,CAN
OWEN BECK,8483424.0,C,R,72.0,190.0,2004-02-03,CAN
LUCAS CONDOTTA,8483549.0,C,L,73.0,223.0,1997-06-19,CAN
SEAN FARRELL,8482081.0,C,L,69.0,175.0,2001-11-02,USA
MIKE HOFFMAN,8474884.0,L,L,72.0,190.0,1989-11-24,CAN
REM PITLICK,8479514.0,C,L,71.0,186.0,1997-04-02,CAN
ANTHONY RICHARD,8478409.0,C,L,71.0,183.0,1996-12-20,CAN
JOEL TEASDALE,8480034.0,L,L,72.0,212.0,1999-03-11,CAN
CHRIS TIERNEY,8476919.0,C,L,73.0,191.0,1994-07-01,CAN
JESSE YLONEN,8481058.0,R,R,73.0,188.0,1999-10-03,USA
FREDERIC ALLARD,8479329.0,D,R,73.0,179.0,1997-12-27,CAN
COREY SCHUENEMAN,8481461.0,D,L,71.0,197.0,1995-09-02,USA
CHRIS WIDEMAN,8475227.0,D,R,70.0,181.0,1990-01-07,USA
JOSH ARCHIBALD,8476326.0,R,R,70.0,176.0,1992-10-06,CAN
DRAKE CAGGIULA,8479465.0,C,L,70.0,176.0,1994-06-20,CAN
JEFF CARTER,8470604.0,C,R,75.0,219.0,1985-01-01,CAN
JONATHAN GRUDEN,8480836.0,C,L,72.0,172.0,2000-05-04,USA
FILIP HALLANDER,8480842.0,C,L,73.0,190.0,2000-06-29,SWE
ALEX NYLANDER,8479423.0,L,R,73.0,192.0,1998-03-02,CAN
SAM POULIN,8481591.0,R,L,73.0,208.0,2001-02-25,CAN
TAYLOR FEDUN,8476166.0,D,R,73.0,200.0,1988-06-04,CAN
CHAD RUHWEDEL,8477244.0,D,R,71.0,191.0,1990-05-07,USA
TY SMITH,8480883.0,D,L,71.0,180.0,2000-03-24,CAN
DUSTIN TOKARSKI,8474682.0,G,L,72.0,198.0,1989-09-16,CAN
SAMMY BLAIS,8478104.0,L,L,74.0,206.0,1996-06-17,CAN
RYAN CARPENTER,8477846.0,C,R,73.0,198.0,1991-01-18,USA
LIBOR HAJEK,8479333.0,D,L,74.0,209.0,1998-02-04,CZE
JAROSLAV HALAK,8470860.0,G,L,71.0,189.0,1985-05-13,SVK
SAM GAGNER,8474040.0,C,R,71.0,201.0,1989-08-10,CAN
KARSON KUHLMAN,8480901.0,C,R,70.0,184.0,1995-09-26,USA
SAKU MAENALANEN,8477357.0,R,L,76.0,214.0,1994-05-29,FIN
KRISTIAN REICHEL,8480443.0,C,R,74.0,192.0,1998-06-11,CZE
DOMINIC TONINATO,8476952.0,C,L,74.0,201.0,1994-03-09,USA
BLAKE WHEELER,8471218.0,R,R,77.0,220.0,1986-08-31,USA
KYLE CAPOBIANCO,8478476.0,D,L,74.0,201.0,1997-08-13,CAN
TYLER BENSON,8479347.0,L,L,72.0,190.0,1998-03-15,CAN
JAMES HAMBLIN,8480468.0,L,L,69.0,176.0,1999-04-27,CAN
BRAD MALONE,8474089.0,C,L,74.0,217.0,1989-05-20,CAN
KAILER YAMAMOTO,8479977.0,R,R,68.0,153.0,1998-09-29,USA
JASON DEMERS,8474218.0,D,R,73.0,195.0,1988-06-09,CAN
RYAN MURRAY,8476850.0,D,L,73.0,206.0,1993-09-27,CAN
MARKUS NIEMELAINEN,8479338.0,D,L,78.0,190.0,1998-06-08,FIN
MATTHEW BERLIN,8483158.0,G,L,75.0,205.0,1998-01-20,CAN
SHELDON DRIES,8480326.0,C,L,69.0,180.0,1994-04-23,USA
VITALI KRAVTSOV,8480833.0,R,L,75.0,186.0,1999-12-23,RUS
AIDAN MCDONOUGH,8481683.0,L,L,75.0,190.0,1999-11-06,USA
JACK STUDNICKA,8480021.0,C,R,73.0,187.0,1999-02-18,CAN
GUILLAUME BRISEBOIS,8478465.0,D,L,74.0,175.0,1997-07-21,CAN
TRAVIS DERMOTT,8478408.0,D,L,72.0,202.0,1996-12-22,CAN
AKITO HIROSE,8484254.0,D,L,72.0,170.0,1999-04-09,CAN
JACK RATHBONE,8480056.0,D,L,70.0,177.0,1999-05-20,USA
COLLIN DELIA,8480420.0,G,L,74.0,208.0,1994-06-20,USA
DILLON DUBE,8479346.0,C,L,71.0,185.0,1998-07-20,CAN
MILAN LUCIC,8473473.0,L,L,75.0,240.0,1988-06-07,CAN
MATTHEW PHILLIPS,8479547.0,C,R,67.0,140.0,1998-04-06,CAN
ADAM RUZICKA,8480008.0,C,L,76.0,215.0,1999-05-11,SVK
RADIM ZOHORNA,8482241.0,L,L,78.0,220.0,1996-04-29,CZE
MICHAEL STONE,8474628.0,D,R,75.0,210.0,1990-06-07,CAN
BYRON FROESE,8475278.0,C,R,73.0,202.0,1991-03-12,CAN
PHIL KESSEL,8473548.0,R,R,71.0,208.0,1987-10-02,USA
SHELDON REMPAL,8480776.0,R,R,70.0,165.0,1995-08-07,CAN
LAURENT BROSSOIT,8476316.0,G,L,75.0,215.0,1993-03-23,CAN
JIRI PATERA,8480238.0,G,L,74.0,209.0,1999-02-24,CZE
SHANE BOWERS,8480032.0,C,L,74.0,186.0,1999-07-30,CAN
CALLAHAN BURKE,8482250.0,C,R,70.0,183.0,1997-03-19,USA
ANDREW COGLIANO,8471699.0,C,L,70.0,179.0,1987-06-14,CAN
ALEX GALCHENYUK,8476851.0,C,L,73.0,194.0,1994-02-12,USA
DARREN HELM,8471794.0,C,L,72.0,192.0,1987-01-21,CAN
CHARLES HUDON,8476948.0,L,L,70.0,190.0,1994-06-23,CAN
DENIS MALGIN,8478843.0,C,R,69.0,182.0,1997-01-18,CHE
MIKHAIL MALTSEV,8479573.0,L,L,75.0,198.0,1998-03-12,RUS
BEN MEYERS,8483570.0,C,L,71.0,194.0,1998-11-15,USA
OSKAR OLAUSSON,8482712.0,R,L,73.0,180.0,2002-11-10,SWE
SAMPO RANTA,8480846.0,L,L,74.0,195.0,2000-05-31,FIN
BRAD HUNT,8476779.0,D,L,69.0,177.0,1988-08-24,CAN
PAVEL FRANCOUZ,8480925.0,G,R,72.0,179.0,1990-06-03,CZE
KEITH KINKAID,8476234.0,G,L,74.0,195.0,1989-07-04,USA
JARET ANDERSON-DOLAN,8479994.0,C,L,71.0,200.0,1999-09-12,CAN
LIAS ANDERSSON,8480072.0,C,L,73.0,185.0,1998-10-13,SWE
SAMUEL FAGEMO,8481239.0,L,R,72.0,200.0,2000-03-14,SWE
SEAN DURZI,8480434.0,D,R,72.0,195.0,1998-10-21,CAN
ALEXANDER EDLER,8471303.0,D,L,76.0,210.0,1986-04-21,SWE
PHEONIX COPLEY,8477831.0,G,L,76.0,200.0,1992-01-18,USA
CAL PETERSEN,8477361.0,G,R,74.0,185.0,1994-10-19,USA
DERICK BRASSARD,8473544.0,C,L,73.0,200.0,1987-09-22,CAN
ROURKE CHARTIER,8478078.0,C,L,71.0,190.0,1996-04-03,CAN
DYLAN GAMBRELL,8479580.0,C,R,71.0,185.0,1996-08-26,USA
JACOB LUCCHINI,8481422.0,C,L,72.0,180.0,1995-05-09,CAN
EGOR SOKOLOV,8481102.0,L,R,75.0,222.0,2000-06-07,RUS
AUSTIN WATSON,8475766.0,L,R,76.0,204.0,1992-01-13,USA
ERIK BRANNSTROM,8480073.0,D,L,70.0,185.0,1999-09-02,SWE
MAXENCE GUENETTE,8481679.0,D,R,73.0,181.0,2001-04-28,CAN
DILLON HEATHERINGTON,8477471.0,D,L,76.0,215.0,1995-05-09,CAN
NICK HOLDEN,8474207.0,D,L,76.0,210.0,1987-05-15,CAN
JACOB LARSSON,8478491.0,D,L,74.0,193.0,1997-04-29,SWE
LASSI THOMSON,8481575.0,D,R,72.0,190.0,2000-09-24,FIN
NIKITA ZAITSEV,8479458.0,D,R,74.0,192.0,1991-10-29,RUS
DYLAN FERGUSON,8480263.0,G,L,74.0,194.0,1998-09-20,CAN
KEVIN MANDOLESE,8480867.0,G,L,76.0,180.0,2000-08-22,CAN
LEEVI MERILÄINEN,8482447.0,G,L,74.0,158.0,2002-08-13,FIN
MADS SOGAARD,8481544.0,G,L,79.0,196.0,2000-12-13,DNK
ANDY ANDREOFF,8476404.0,C,L,73.0,208.0,1991-05-17,CAN
JOSH BAILEY,8474573.0,R,L,73.0,200.0,1989-10-02,CAN
COLE BARDREAU,8478367.0,C,R,72.0,186.0,1993-07-22,USA
CAL CLUTTERBUCK,8473504.0,R,R,72.0,212.0,1987-11-18,CAN
WILLIAM DUFOUR,8482207.0,R,R,74.0,215.0,2002-01-28,CAN
ARNAUD DURANDEAU,8480242.0,L,L,72.0,185.0,1999-01-14,CAN
OTTO KOIVULA,8479526.0,L,L,77.0,225.0,1998-09-01,FIN
ZACH PARISE,8470610.0,L,L,71.0,195.0,1984-07-28,USA
NIKITA SOSHNIKOV,8478373.0,R,L,71.0,190.0,1993-10-14,RUS
ROBIN SALO,8480071.0,D,L,74.0,190.0,1998-10-13,FIN
ALEX CHIASSON,8475163.0,R,R,76.0,208.0,1990-10-01,CAN
AUSTIN CZARNIK,8478512.0,C,R,69.0,170.0,1992-12-12,USA
ADAM ERNE,8477454.0,L,L,73.0,212.0,1995-04-20,USA
TARO HIROSE,8481433.0,L,L,70.0,162.0,1996-06-30,CAN
DOMINIK KUBALIK,8477330.0,L,L,74.0,190.0,1995-08-21,CZE
MATT LUFF,8479644.0,R,R,74.0,196.0,1997-05-05,CAN
FILIP ZADINA,8480821.0,R,L,72.0,190.0,1999-11-27,CZE
ROBERT HAGG,8477462.0,D,L,74.0,210.0,1995-02-08,SWE
GUSTAV LINDSTROM,8480184.0,D,R,74.0,186.0,1998-10-20,SWE
MAGNUS HELLBERG,8476433.0,G,L,78.0,220.0,1991-04-04,SWE
EGOR AFANASYEV,8481585.0,L,L,76.0,211.0,2001-01-23,RUS
RASMUS ASPLUND,8479335.0,C,L,71.0,185.0,1997-12-03,SWE
JOHN LEONARD,8481077.0,L,L,71.0,196.0,1998-08-07,USA
ZACHARY SANFORD,8477482.0,L,L,76.0,206.0,1994-11-09,USA
TYSON BARRIE,8475197.0,D,R,71.0,197.0,1991-07-26,CAN
MARK BOROWIECKI,8474697.0,D,L,74.0,204.0,1989-07-12,CAN
KEVIN GRAVEL,8475857.0,D,L,76.0,205.0,1992-03-06,USA
JORDAN GROSS,8480913.0,D,R,70.0,190.0,1995-05-09,USA
JAKE LIVINGSTONE,8484256.0,D,R,75.0,205.0,1999-04-16,CAN
ROLAND MCKEOWN,8477981.0,D,R,73.0,195.0,1996-01-20,CAN
YAROSLAV ASKAROV,8482137.0,G,R,75.0,178.0,2002-06-16,RUS
DENIS GURIANOV,8478495.0,R,L,75.0,205.0,1997-06-07,RUS
FREDRIK KARLSTROM,8479518.0,C,L,75.0,200.0,1998-01-12,SWE
FREDRIK OLOFSSON,8478028.0,L,L,74.0,190.0,1996-05-27,SWE
JOE PAVELSKI,8470794.0,C,R,71.0,200.0,1984-07-11,USA
MARIÁN STUDENIC,8480226.0,L,L,73.0,190.0,1998-10-28,SVK
RILEY TUFTE,8479362.0,L,L,78.0,230.0,1998-04-10,USA
MATT MURRAY,8483575.0,G,L,73.0,200.0,1998-02-02,CAN
TYLER ANGLE,8481690.0,C,L,70.0,166.0,2000-09-30,CAN
JOSH DUNNE,8482623.0,C,L,76.0,211.0,1998-12-08,USA
TREY FIX-WOLANSKY,8480441.0,R,R,67.0,191.0,1999-05-26,CAN
